team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Away,CHALLENGE,GROUND-WON,1,548,54.8,548,54.8,A07,,0.55851,0.38123,,,1
Away,CARRY,CARRY,1,548,54.8,564,56.4,A07,,0.55851,0.38123,0.58673,0.42462,1
Away,PASS,PASS,1,564,56.4,575,57.5,A07,A06,0.58673,0.42462,0.61178,0.28761,1
Away,CARRY,CARRY,1,575,57.5,590,59.0,A06,,0.61178,0.28761,0.60722,0.30677,1
Away,PASS,PASS,1,590,59.0,610,61.0,A06,A04,0.60722,0.30677,0.60393,0.84411,1
Away,CARRY,CARRY,1,610,61.0,656,65.6,A04,,0.60393,0.84411,0.60751,0.88738,1
Away,PASS,PASS,1,656,65.6,675,67.5,A04,A03,0.60751,0.88738,0.77456,0.74867,1
Away,CARRY,CARRY,1,675,67.5,684,68.4,A03,,0.77456,0.74867,0.77939,0.74052,1
Away,PASS,PASS,1,684,68.4,700,70.0,A03,A02,0.77939,0.74052,0.80277,0.41404,1
Away,CARRY,CARRY,1,700,70.0,717,71.7,A02,,0.80277,0.41404,0.78088,0.34444,1
Away,PASS,PASS,1,717,71.7,732,73.2,A02,A01,0.78088,0.34444,0.67045,0.0539,1
Away,CARRY,CARRY,1,732,73.2,741,74.1,A01,,0.67045,0.0539,0.6676,0.06382,1
Away,PASS,PASS,1,741,74.1,749,74.9,A01,A06,0.6676,0.06382,0.64323,0.22396,1
Away,PASS,PASS,1,749,74.9,762,76.2,A06,A01,0.64323,0.22396,0.69468,0.0488,1
Away,CARRY,CARRY,1,749,74.9,750,75.0,A06,,0.64323,0.22396,0.64323,0.22396,1
Away,CARRY,CARRY,1,762,76.2,770,77.0,A01,,0.69468,0.0488,0.68617,0.04201,1
Away,PASS,PASS,1,770,77.0,783,78.3,A01,A05,0.68617,0.04201,0.5279,0.00891,1
Away,PASS,PASS,1,783,78.3,791,79.1,A05,A10,0.5279,0.00891,0.50468,0.06428,1
Away,CARRY,CARRY,1,783,78.3,783,78.3,A05,,0.5279,0.00891,0.5279,0.00891,1
Away,PASS,PASS,1,791,79.1,800,80.0,A10,A05,0.50468,0.06428,0.53862,0.07451,1
Away,CARRY,CARRY,1,791,79.1,792,79.2,A10,,0.50468,0.06428,0.50468,0.06428,1
Away,CARRY,CARRY,1,800,80.0,818,81.8,A05,,0.53862,0.07451,0.52523,0.18418,1
Away,BALL LOST,BALL LOST,1,818,81.8,830,83.0,A05,,0.52523,0.18418,0.35,0.21,1
Home,RECOVERY,RECOVERY,1,829,82.9,829,82.9,B20,,0.34462,0.1592,,,1
Home,PASS,PASS,1,829,82.9,849,84.9,B20,B23,0.34462,0.1592,0.37563,0.37243,1
Home,CARRY,CARRY,1,829,82.9,830,83.0,B20,,0.34462,0.1592,0.34462,0.1592,1
Home,CARRY,CARRY,1,849,84.9,873,87.3,B23,,0.37563,0.37243,0.37854,0.41632,1
Home,PASS,PASS,1,873,87.3,899,89.9,B23,B19,0.37854,0.41632,0.21209,0.59259,1
Home,CARRY,CARRY,1,899,89.9,922,92.2,B19,,0.21209,0.59259,0.29101,0.72393,1
Home,PASS,PASS,1,922,92.2,936,93.6,B19,B18,0.29101,0.72393,0.40609,0.98371,1
Home,CARRY,CARRY,1,936,93.6,946,94.6,B18,,0.40609,0.98371,0.43536,0.98375,1
Home,BALL LOST,INTERCEPTION,1,946,94.6,998,99.8,B18,,0.43536,0.98375,0.94,0.96,1
Away,RECOVERY,INTERCEPTION,1,997,99.7,997,99.7,A03,,0.91624,0.94691,,,1
Away,CARRY,CARRY,1,997,99.7,999,99.9,A03,,0.91624,0.94691,0.92557,0.94221,1
Away,BALL LOST,BALL LOST,1,999,99.9,1000,100.0,A03,,0.92557,0.94221,0.94,0.97,1
Home,RECOVERY,RECOVERY,1,1000,100.0,1000,100.0,B26,,0.92632,0.96148,,,1
Home,BALL OUT,BALL OUT,1,1000,100.0,1004,100.4,B26,,0.92632,0.96148,0.95,1.01,1
Home,CARRY,CARRY,1,1000,100.0,1001,100.1,B26,,0.92632,0.96148,0.92632,0.96148,1
Away,SET PIECE,THROW IN,1,1138,113.8,1138,113.8,A04,,,,,,1
Away,PASS,PASS,1,1138,113.8,1151,115.1,A04,A07,0.90231,0.98994,0.81838,0.95055,1
Away,PASS,PASS,1,1151,115.1,1165,116.5,A07,A04,0.81838,0.95055,0.89329,0.9855,1
Away,CARRY,CARRY,1,1151,115.1,1151,115.1,A07,,0.81838,0.95055,0.81838,0.95055,1
Away,CARRY,CARRY,1,1165,116.5,1170,117.0,A04,,0.89329,0.9855,0.89206,0.98349,1
Away,BALL LOST,INTERCEPTION,1,1170,117.0,1180,118.0,A04,,0.89206,0.98349,0.86,0.94,1
Home,RECOVERY,INTERCEPTION,1,1180,118.0,1180,118.0,B22,,0.85353,0.92118,,,1
Home,CARRY,CARRY,1,1180,118.0,1194,119.4,B22,,0.85353,0.92118,0.82342,0.98397,1
Home,PASS,PASS,1,1194,119.4,1216,121.6,B22,B25,0.82342,0.98397,0.69996,0.54574,1
Home,PASS,PASS,1,1216,121.6,1240,124.0,B25,B21,0.69996,0.54574,0.55353,0.45365,1
Home,CARRY,CARRY,1,1216,121.6,1216,121.6,B25,,0.69996,0.54574,0.69996,0.54574,1
Home,PASS,PASS,1,1240,124.0,1254,125.4,B21,B20,0.55353,0.45365,0.41871,0.51122,1
Home,CARRY,CARRY,1,1240,124.0,1241,124.1,B21,,0.55353,0.45365,0.55353,0.45365,1
Home,CARRY,CARRY,1,1254,125.4,1266,126.6,B20,,0.41871,0.51122,0.35897,0.52594,1
Home,PASS,PASS,1,1266,126.6,1280,128.0,B20,B19,0.35897,0.52594,0.33901,0.83431,1
Home,CARRY,CARRY,1,1280,128.0,1298,129.8,B19,,0.33901,0.83431,0.35512,0.84991,1
Home,PASS,PASS,1,1298,129.8,1305,130.5,B19,B22,0.35512,0.84991,0.51248,0.79397,1
Home,CARRY,CARRY,1,1305,130.5,1313,131.3,B22,,0.51248,0.79397,0.49824,0.7956,1
Home,PASS,PASS,1,1313,131.3,1328,132.8,B22,B23,0.49824,0.7956,0.44879,0.64691,1
Home,CARRY,CARRY,1,1328,132.8,1340,134.0,B23,,0.44879,0.64691,0.44084,0.60034,1
Home,PASS,PASS,1,1340,134.0,1360,136.0,B23,B20,0.44084,0.60034,0.32469,0.41873,1
Home,CARRY,CARRY,1,1360,136.0,1371,137.1,B20,,0.32469,0.41873,0.32765,0.37703,1
Home,PASS,PASS,1,1371,137.1,1388,138.8,B20,B21,0.32765,0.37703,0.44745,0.01092,1
Home,CARRY,CARRY,1,1388,138.8,1406,140.6,B21,,0.44745,0.01092,0.4659,0.0271,1
Home,BALL LOST,BALL LOST,1,1406,140.6,1418,141.8,B21,,0.4659,0.0271,0.66,0.04,1
Away,RECOVERY,RECOVERY,1,1418,141.8,1418,141.8,A01,,0.67187,0.12031,,,1
Away,PASS,HEAD,1,1418,141.8,1428,142.8,A01,A06,0.67187,0.12031,0.59727,0.15617,1
Away,CARRY,CARRY,1,1418,141.8,1418,141.8,A01,,0.67187,0.12031,0.67187,0.12031,1
Away,CARRY,CARRY,1,1428,142.8,1450,145.0,A06,,0.59727,0.15617,0.571,0.06736,1
Home,CHALLENGE,GROUND-LOST,1,1444,144.4,1444,144.4,B24,,0.58179,0.07701,,,1
Away,CHALLENGE,GROUND-WON,1,1446,144.6,1446,144.6,A06,,0.57846,0.07126,,,1
Away,BALL LOST,INTERCEPTION,1,1450,145.0,1451,145.1,A06,,0.571,0.06736,0.54,0.04,1
Home,RECOVERY,INTERCEPTION,1,1451,145.1,1451,145.1,B25,,0.56244,0.09566,,,1
Home,BALL LOST,BALL LOST,1,1451,145.1,1465,146.5,B25,,0.56244,0.09566,0.63,0.31,1
Home,CARRY,CARRY,1,1451,145.1,1451,145.1,B25,,0.56244,0.09566,0.56244,0.09566,1
Away,RECOVERY,RECOVERY,1,1465,146.5,1465,146.5,A08,,0.63103,0.28693,,,1
Away,BALL OUT,BALL OUT,1,1465,146.5,1506,150.6,A08,,0.63103,0.28693,0.37,-0.01,1
Away,CARRY,CARRY,1,1465,146.5,1465,146.5,A08,,0.63103,0.28693,0.63103,0.28693,1
Home,SET PIECE,THROW IN,1,1598,159.8,1598,159.8,B21,,,,,,1
Home,PASS,PASS,1,1598,159.8,1620,162.0,B21,B23,0.34345,-0.00369,0.30934,0.25692,1
Home,PASS,PASS,1,1620,162.0,1642,164.2,B23,B19,0.30934,0.25692,0.19296,0.53687,1
Home,CARRY,CARRY,1,1620,162.0,1621,162.1,B23,,0.30934,0.25692,0.30934,0.25692,1
Home,CARRY,CARRY,1,1642,164.2,1658,165.8,B19,,0.19296,0.53687,0.1831,0.5259,1
Home,PASS,PASS,1,1658,165.8,1670,167.0,B19,B20,0.1831,0.5259,0.19994,0.19773,1
Home,CARRY,CARRY,1,1670,167.0,1685,168.5,B20,,0.19994,0.19773,0.19607,0.19104,1
Home,PASS,PASS,1,1685,168.5,1704,170.4,B20,B28,0.19607,0.19104,0.06235,0.41705,1
Home,CARRY,CARRY,1,1704,170.4,1722,172.2,B28,,0.06235,0.41705,0.0665,0.36867,1
Home,PASS,PASS,1,1722,172.2,1733,173.3,B28,B20,0.0665,0.36867,0.12389,0.1154,1
Home,CARRY,CARRY,1,1733,173.3,1754,175.4,B20,,0.12389,0.1154,0.12354,0.09583,1
Home,BALL LOST,INTERCEPTION,1,1754,175.4,1764,176.4,B20,,0.12354,0.09583,0.38,0.23,1
Away,RECOVERY,INTERCEPTION,1,1763,176.3,1763,176.3,A06,,0.34914,0.18777,,,1
Away,PASS,HEAD,1,1763,176.3,1781,178.1,A06,A07,0.34914,0.18777,0.21485,0.17099,1
Away,CARRY,CARRY,1,1763,176.3,1763,176.3,A06,,0.34914,0.18777,0.34914,0.18777,1
Away,CARRY,CARRY,1,1781,178.1,1793,179.3,A07,,0.21485,0.17099,0.21998,0.23704,1
Away,CHALLENGE,GROUND-FAULT-WON,1,1793,179.3,1793,179.3,A07,,0.21998,0.23704,,,1
Away,FAULT RECEIVED,FAULT RECEIVED,1,1793,179.3,1793,179.3,A07,,0.21998,0.23704,,,1
Home,CHALLENGE,GROUND-FAULT-LOST,1,1794,179.4,1794,179.4,B20,,0.20785,0.24995,,,1
Away,SET PIECE,FREE KICK-DIRECT,1,2332,233.2,2332,233.2,A07,,,,,,1
Away,SHOT,ON TARGET-SAVED,1,2332,233.2,2344,234.4,A07,,0.22155,0.26324,0.01,0.45,1
Home,RECOVERY,SAVED,1,2344,234.4,2344,234.4,B28,,0.01909,0.48542,,,1
Home,BALL OUT,BALL OUT,1,2344,234.4,2348,234.8,B28,,0.01909,0.48542,-0.01,0.39,1
Home,CARRY,CARRY,1,2344,234.4,2344,234.4,B28,,0.01909,0.48542,0.01909,0.48542,1
Away,SET PIECE,CORNER KICK,1,2580,258.0,2580,258.0,A07,,,,,,1
Away,BALL LOST,INTERCEPTION,1,2580,258.0,2595,259.5,A07,,-0.01446,0.00265,0.07,0.48,1
Home,CHALLENGE,AERIAL-WON,1,2595,259.5,2595,259.5,B19,,0.0564,0.44507,,,1
Home,RECOVERY,INTERCEPTION,1,2595,259.5,2595,259.5,B19,,0.0564,0.44507,,,1
Home,PASS,HEAD,1,2595,259.5,2606,260.6,B19,B18,0.0564,0.44507,0.15166,0.57261,1
Home,CARRY,CARRY,1,2595,259.5,2595,259.5,B19,,0.0564,0.44507,0.0564,0.44507,1
Away,CHALLENGE,AERIAL-LOST,1,2595,259.5,2595,259.5,A10,,0.05897,0.43311,,,1
Home,BALL LOST,CLEARANCE,1,2606,260.6,2670,267.0,B18,,0.15166,0.57261,0.71,0.55,1
Home,CARRY,CARRY,1,2606,260.6,2606,260.6,B18,,0.15166,0.57261,0.15166,0.57261,1
Away,RECOVERY,RECOVERY,1,2670,267.0,2670,267.0,A04,,0.67544,0.52063,,,1
Away,CARRY,CARRY,1,2670,267.0,2684,268.4,A04,,0.67544,0.52063,0.70085,0.57915,1
Away,PASS,PASS,1,2684,268.4,2707,270.7,A04,A06,0.70085,0.57915,0.56798,0.89905,1
Away,PASS,PASS,1,2707,270.7,2723,272.3,A06,A04,0.56798,0.89905,0.71577,0.73681,1
Away,CARRY,CARRY,1,2707,270.7,2708,270.8,A06,,0.56798,0.89905,0.56798,0.89905,1
Away,CARRY,CARRY,1,2723,272.3,2755,275.5,A04,,0.71577,0.73681,0.72299,0.647,1
Away,PASS,PASS,1,2755,275.5,2780,278.0,A04,A11,0.72299,0.647,0.89973,0.49066,1
Away,CARRY,CARRY,1,2780,278.0,2812,281.2,A11,,0.89973,0.49066,0.89141,0.45001,1
Away,PASS,PASS,1,2812,281.2,2836,283.6,A11,A01,0.89141,0.45001,0.66857,0.01048,1
Away,CARRY,CARRY,1,2836,283.6,2852,285.2,A01,,0.66857,0.01048,0.69118,0.01866,1
Away,PASS,PASS,1,2852,285.2,2860,286.0,A01,A08,0.69118,0.01866,0.71488,0.22753,1
Away,PASS,PASS,1,2860,286.0,2879,287.9,A08,A06,0.71488,0.22753,0.66566,0.42096,1
Away,CARRY,CARRY,1,2860,286.0,2861,286.1,A08,,0.71488,0.22753,0.71488,0.22753,1
Away,PASS,PASS,1,2879,287.9,2905,290.5,A06,A11,0.66566,0.42096,0.91366,0.46388,1
Away,CARRY,CARRY,1,2879,287.9,2879,287.9,A06,,0.66566,0.42096,0.66566,0.42096,1
Away,CARRY,CARRY,1,2905,290.5,2966,296.6,A11,,0.91366,0.46388,0.88118,0.5213,1
Away,BALL OUT,BALL OUT,1,2966,296.6,2986,298.6,A11,,0.88118,0.5213,0.71,1.01,1
Home,SET PIECE,THROW IN-RETAKEN,1,3046,304.6,3046,304.6,B18,,,,,,1
Home,BALL LOST,FORCED,1,3046,304.6,3052,305.2,B18,,0.71869,1.01213,0.82,0.97,1
Home,SET PIECE,THROW IN,1,3244,324.4,3244,324.4,B18,,,,,,1
Home,BALL LOST,INTERCEPTION,1,3244,324.4,3253,325.3,B18,,0.72774,1.00934,0.85,0.86,1
Away,RECOVERY,INTERCEPTION,1,3254,325.4,3254,325.4,A04,,0.84746,0.89172,,,1
Away,BALL LOST,HEAD-INTERCEPTION,1,3254,325.4,3271,327.1,A04,,0.84746,0.89172,0.68,0.74,1
Away,CARRY,CARRY,1,3254,325.4,3254,325.4,A04,,0.84746,0.89172,0.84746,0.89172,1
Home,RECOVERY,INTERCEPTION,1,3270,327.0,3270,327.0,B24,,0.68005,0.73253,,,1
Home,BALL LOST,HEAD-INTERCEPTION,1,3270,327.0,3286,328.6,B24,,0.68005,0.73253,0.75,0.78,1
Home,CARRY,CARRY,1,3270,327.0,3270,327.0,B24,,0.68005,0.73253,0.68005,0.73253,1
Away,RECOVERY,INTERCEPTION,1,3284,328.4,3284,328.4,A06,,0.74561,0.76267,,,1
Away,BALL LOST,HEAD-INTERCEPTION,1,3284,328.4,3300,330.0,A06,,0.74561,0.76267,0.73,0.86,1
Away,CARRY,CARRY,1,3284,328.4,3285,328.5,A06,,0.74561,0.76267,0.74561,0.76267,1
Home,RECOVERY,INTERCEPTION,1,3300,330.0,3300,330.0,B18,,0.7278,0.88435,,,1
Home,BALL LOST,HEAD-INTERCEPTION,1,3300,330.0,3320,332.0,B18,,0.7278,0.88435,0.87,0.78,1
Home,CARRY,CARRY,1,3300,330.0,3300,330.0,B18,,0.7278,0.88435,0.7278,0.88435,1
Away,RECOVERY,INTERCEPTION,1,3318,331.8,3318,331.8,A03,,0.85431,0.76426,,,1
Away,BALL LOST,CLEARANCE,1,3318,331.8,3359,335.9,A03,,0.85431,0.76426,0.48,0.83,1
Away,CARRY,CARRY,1,3318,331.8,3318,331.8,A03,,0.85431,0.76426,0.85431,0.76426,1
Home,CHALLENGE,AERIAL,1,3342,334.2,3342,334.2,B19,,0.54489,0.83272,,,1
Away,CHALLENGE,AERIAL,1,3343,334.3,3343,334.3,A10,,0.55304,0.81989,,,1
Home,RECOVERY,RECOVERY,1,3358,335.8,3358,335.8,B20,,0.48027,0.78359,,,1
Home,BALL LOST,BALL LOST,1,3358,335.8,3384,338.4,B20,,0.48027,0.78359,0.76,0.52,1
Home,CARRY,CARRY,1,3358,335.8,3358,335.8,B20,,0.48027,0.78359,0.48027,0.78359,1
Away,RECOVERY,RECOVERY,1,3384,338.4,3384,338.4,A02,,0.75937,0.5024,,,1
Away,PASS,PASS,1,3384,338.4,3404,340.4,A02,A06,0.75937,0.5024,0.65089,0.62223,1
Away,CARRY,CARRY,1,3384,338.4,3385,338.5,A02,,0.75937,0.5024,0.75937,0.5024,1
Away,CARRY,CARRY,1,3404,340.4,3410,341.0,A06,,0.65089,0.62223,0.64975,0.6176,1
Away,PASS,PASS,1,3410,341.0,3419,341.9,A06,A08,0.64975,0.6176,0.70821,0.55397,1
Home,CHALLENGE,GROUND-FAULT-LOST,1,3413,341.3,3413,341.3,B24,,0.63737,0.60809,,,1
Away,CHALLENGE,GROUND-FAULT-WON,1,3414,341.4,3414,341.4,A06,,0.64924,0.6192,,,1
Away,PASS,PASS,1,3419,341.9,3439,343.9,A08,A04,0.70821,0.55397,0.70565,0.88074,1
Away,CARRY,CARRY,1,3419,341.9,3420,342.0,A08,,0.70821,0.55397,0.70821,0.55397,1
Away,BALL LOST,FORCED,1,3439,343.9,3439,343.9,A04,,0.70565,0.88074,,,1
Away,SET PIECE,FREE KICK-INDIRECT,1,3507,350.7,3507,350.7,A06,,,,,,1
Away,PASS,PASS,1,3507,350.7,3518,351.8,A06,A02,0.64688,0.62838,0.72477,0.52377,1
Away,CARRY,CARRY,1,3518,351.8,3528,352.8,A02,,0.72477,0.52377,0.7323,0.5009,1
Away,PASS,PASS,1,3528,352.8,3548,354.8,A02,A01,0.7323,0.5009,0.67426,0.0922,1
Away,CARRY,CARRY,1,3548,354.8,3557,355.7,A01,,0.67426,0.0922,0.66913,0.08468,1
Away,PASS,PASS,1,3557,355.7,3565,356.5,A01,A05,0.66913,0.08468,0.55487,0.25692,1
Away,CARRY,CARRY,1,3565,356.5,3597,359.7,A05,,0.55487,0.25692,0.5824,0.22722,1
Away,PASS,PASS,1,3597,359.7,3608,360.8,A05,A08,0.5824,0.22722,0.57891,0.36116,1
Away,CARRY,CARRY,1,3608,360.8,3616,361.6,A08,,0.57891,0.36116,0.56436,0.37091,1
Away,PASS,PASS,1,3616,361.6,3630,363.0,A08,A07,0.56436,0.37091,0.49582,0.72798,1
Away,CARRY,CARRY,1,3630,363.0,3657,365.7,A07,,0.49582,0.72798,0.40629,0.79002,1
Away,PASS,PASS,1,3657,365.7,3669,366.9,A07,A09,0.40629,0.79002,0.26,0.95382,1
Away,CARRY,CARRY,1,3669,366.9,3726,372.6,A09,,0.26,0.95382,0.21229,0.93059,1
Away,BALL LOST,INTERCEPTION,1,3726,372.6,3729,372.9,A09,,0.21229,0.93059,0.16,0.94,1
Home,RECOVERY,INTERCEPTION,1,3729,372.9,3729,372.9,B18,,0.17686,0.91961,,,1
Home,BALL OUT,BALL OUT,1,3729,372.9,3737,373.7,B18,,0.17686,0.91961,0.18,1.01,1
Home,CARRY,CARRY,1,3729,372.9,3730,373.0,B18,,0.17686,0.91961,0.17686,0.91961,1
Away,SET PIECE,THROW IN,1,3830,383.0,3830,383.0,A04,,,,,,1
Away,PASS,PASS,1,3830,383.0,3844,384.4,A04,A09,0.19144,1.01172,0.1268,0.93323,1
Away,CARRY,CARRY,1,3844,384.4,3867,386.7,A09,,0.1268,0.93323,0.13637,0.98671,1
Away,BALL LOST,INTERCEPTION,1,3867,386.7,3868,386.8,A09,,0.13637,0.98671,0.13,0.96,1
Home,RECOVERY,INTERCEPTION,1,3868,386.8,3868,386.8,B22,,0.15136,0.98737,,,1
Home,BALL OUT,BALL OUT,1,3868,386.8,3872,387.2,B22,,0.15136,0.98737,0.11,1.01,1
Home,CARRY,CARRY,1,3868,386.8,3868,386.8,B22,,0.15136,0.98737,0.15136,0.98737,1
Away,SET PIECE,THROW IN,1,3966,396.6,3966,396.6,A04,,,,,,1
Away,PASS,PASS,1,3966,396.6,3978,397.8,A04,A10,0.09741,1.01328,0.07015,0.89766,1
Away,CARRY,CARRY,1,3978,397.8,3987,398.7,A10,,0.07015,0.89766,0.06701,0.90751,1
Away,CHALLENGE,TACKLE-LOST,1,3987,398.7,3987,398.7,A10,,0.06701,0.90751,,,1
Away,BALL LOST,THEFT,1,3987,398.7,3987,398.7,A10,,0.06701,0.90751,,,1
Home,CHALLENGE,TACKLE-WON,1,3987,398.7,3987,398.7,B22,,0.07278,0.93004,,,1
Home,RECOVERY,THEFT,1,3987,398.7,3987,398.7,B22,,0.07278,0.93004,,,1
Home,CARRY,CARRY,1,3987,398.7,4007,400.7,B22,,0.07278,0.93004,0.05441,0.90455,1
Home,BALL LOST,CLEARANCE,1,4007,400.7,4037,403.7,B22,,0.05441,0.90455,0.44,0.84,1
Away,RECOVERY,RECOVERY,1,4037,403.7,4037,403.7,A03,,0.44634,0.83478,,,1
Away,CARRY,CARRY,1,4037,403.7,4046,404.6,A03,,0.44634,0.83478,0.43904,0.85069,1
Away,BALL LOST,INTERCEPTION,1,4046,404.6,4056,405.6,A03,,0.43904,0.85069,0.37,0.93,1
Home,RECOVERY,INTERCEPTION,1,4054,405.4,4054,405.4,B26,,0.38914,0.91609,,,1
Home,BALL OUT,BALL OUT,1,4054,405.4,4067,406.7,B26,,0.38914,0.91609,0.38,1.01,1
Home,CARRY,CARRY,1,4054,405.4,4055,405.5,B26,,0.38914,0.91609,0.38914,0.91609,1
Away,SET PIECE,THROW IN,1,4145,414.5,4145,414.5,A04,,,,,,1
Away,PASS,PASS,1,4145,414.5,4164,416.4,A04,A07,0.39652,1.00941,0.48165,0.95363,1
Away,PASS,PASS,1,4164,416.4,4176,417.6,A07,A03,0.48165,0.95363,0.65858,0.97073,1
Away,CARRY,CARRY,1,4164,416.4,4165,416.5,A07,,0.48165,0.95363,0.48165,0.95363,1
Away,CARRY,CARRY,1,4176,417.6,4188,418.8,A03,,0.65858,0.97073,0.68495,0.94476,1
Away,PASS,PASS,1,4188,418.8,4202,420.2,A03,A02,0.68495,0.94476,0.69606,0.54185,1
Away,CARRY,CARRY,1,4202,420.2,4226,422.6,A02,,0.69606,0.54185,0.64221,0.41235,1
Away,PASS,PASS,1,4226,422.6,4244,424.4,A02,A01,0.64221,0.41235,0.56271,0.08672,1
Away,CARRY,CARRY,1,4244,424.4,4263,426.3,A01,,0.56271,0.08672,0.52616,0.16718,1
Away,PASS,PASS,1,4263,426.3,4272,427.2,A01,A05,0.52616,0.16718,0.45252,0.08804,1
Away,CARRY,CARRY,1,4272,427.2,4300,430.0,A05,,0.45252,0.08804,0.55139,0.09533,1
Away,PASS,PASS,1,4300,430.0,4309,430.9,A05,A02,0.55139,0.09533,0.68372,0.16582,1
Away,CARRY,CARRY,1,4309,430.9,4323,432.3,A02,,0.68372,0.16582,0.67168,0.14189,1
Away,PASS,PASS,1,4323,432.3,4336,433.6,A02,A01,0.67168,0.14189,0.46155,0.01874,1
Away,CARRY,CARRY,1,4336,433.6,4366,436.6,A01,,0.46155,0.01874,0.31712,0.02572,1
Away,BALL LOST,INTERCEPTION,1,4366,436.6,4374,437.4,A01,,0.31712,0.02572,0.28,0.21,1
Home,RECOVERY,INTERCEPTION,1,4375,437.5,4375,437.5,B23,,0.30543,0.20513,,,1
Home,CARRY,CARRY,1,4375,437.5,4388,438.8,B23,,0.30543,0.20513,0.25977,0.19413,1
Home,PASS,PASS,1,4388,438.8,4394,439.4,B23,B20,0.25977,0.19413,0.18342,0.19008,1
Home,CARRY,CARRY,1,4394,439.4,4401,440.1,B20,,0.18342,0.19008,0.17298,0.17782,1
Home,PASS,PASS,1,4401,440.1,4408,440.8,B20,B25,0.17298,0.17782,0.2096,0.06144,1
Home,CARRY,CARRY,1,4408,440.8,4415,441.5,B25,,0.2096,0.06144,0.2194,0.06151,1
Home,PASS,PASS,1,4415,441.5,4421,442.1,B25,B23,0.2194,0.06151,0.24719,0.18033,1
Home,PASS,PASS,1,4421,442.1,4434,443.4,B23,B21,0.24719,0.18033,0.36764,0.02159,1
